Data Scientist - A.I. in Autonomous Driving,8 days ago,TuSimple,"San Diego, CA","This role is located in San Diego. Relocation to San Diego is required!
Easy apply by email: algo__data_scientist__69c5e66b2us@ivy.greenhouse.io
Company Overview
Come join a higher calling and find a deeper purpose!
TuSimple is a global Artificial Intelligence Technology Company. We are the epicenter of the Autonomous Vehicle Universe. Our breakthroughs are multiple generations ahead of anyone in the world. While inventing the framework of Autonomous Driving, our current fleet of autonomous Trucks are helping communities receive much-needed supplies and medical equipment around the clock. Our people are some of the most talented engineers and contributors who are leaving behind a historic legacy.
TuSimple was founded half a decade ago with the goal of bringing the top minds in the world together to achieve the dream of a driverless truck solution. With a foundation in computer vision, algorithms, mapping, and Artificial Intelligence, TuSimple is working to create the first GLOBALLY commercially viable autonomous truck driving platform!

Job Description

As a member of TuSimple's Data Scientist team, you will help us analyze and improve existing data for use within a larger machine learning and crowd-sourcing framework. You will be part of an energetic team of highly motivated professionals who are going to bring autonomous driving to the autonomous trucking industry. We are looking for detail oriented individuals who will collaborate with our team, bring statistical depth and provide feedback to our engineers to improve the user interface tools used in the process. Joining our team means playing an integral role for the future of automotive safety standards.

What You'll Do:
Analysis and improvement of existing data sources and metrics
Development of novel approaches to measuring and improving self-driving performance
Collaborate with engineers and other data scientists to evaluate and improve existing data
Work with our technologies, with a focus on bringing statistical depth, general analytical rigor, and accurate causal interpretation of data.

What You'll Bring:
Master's or PhD in statistics, math, or other quantitative area
Progressive statistics background either in academia or industry
Data science and system evaluation experience
Willingness to understand a complex system and its various components
Experience with tools for manipulating big data
Experience with R/Python and statistical libraries

Preferred:
Familiarity with MongoDB/Postgre
Training or interest in geometry or classical physics
Perks
Competitive Compensation & 100% company paid full health benefits
This is a rapid career growth role at TuSimple.
Rare experience in AI and Autonomous Vehicles.
Generous PTO.
Breakfast, Lunch and Dinner served daily. Choice of many local food option!
3 Fully stocked kitchens for endless drinks and snacks.
Company 401(K) program
Two Gym Memberships
TuSimple is an Equal Opportunity Employer. This company does not discriminate in employment and personnel practices on the basis of race, sex, age, handicap, religion, national origin or any other basis prohibited by applicable law. Hiring, transferring and promotion practices are performed without regard to the above listed items.
This role is located in San Diego. Relocation to San Diego is required.
Easy apply by email: algo__data_scientist__69c5e66b2us@ivy.greenhouse.io",,
DATA ANALYST INTERN (ADMIN INTERN NON-CAREER),10 days ago,"City of Long Beach, CA","Long Beach, CA 90807 (Airport Area area)","DESCRIPTION





The Long Beach Water Department is a Commission-governed department of the City of Long Beach consisting of over 250 employees and operating with an annual budget of approximately $145 million. The Department is seeking applicants for the position of Data Analyst Intern to conduct data analyses in the areas of water resource development and management, water conservation, water demand forecasting, and water distribution operations. The Data Analyst Intern position requires an understanding of and ability to perform trend forecasting, statistical modeling, and other technical analyses to assist in decision making by identifying actionable data insights.

The selected candidate will be placed into the City's Administrative Intern Non-Career position. Non-Career employees are allowed a maximum of 1,600 work hours available over a 12-month period, and are considered temporary, at-will employees who are not typically eligible for benefits. However, Non-Career employees may qualify for sick leave accruals subject to applicable federal and state provisions.

Additional Details:
This is a 3/4 time position expected to begin in October 2020 for approximately one year or 1,600 hours.
Hours will average about 32 per week, although the Department tries to be flexible for major school-related events such as mid-terms and finals.
EXAMPLES OF DUTIES
The Data Analyst Intern will provide data-driven recommendations regarding the development, implementation, and evaluation of programs, projects, systems, and operations by:
Collecting, cleansing, processing, and maintaining various types of data.
Structuring and organizing databases, and optimizing database connections for dashboards.
Running queries and using statistical techniques to distil stories out of data.
Using predictive modeling, programming, and machine learning to correlate disparate data.
Creating reports and data visualizations to communicate findings to various audiences.
REQUIREMENTS TO FILE
The Data Analyst Intern position is open to current or recently graduated college students with a background or degree in Data Science, Computer Science, Statistics, Economics, or other relevant fields.

Candidates are required to have experience with a programming language such as SQL, NOSQL, R, MatLab, SAS, Python, Hive, Spark, or equivalents.
SELECTION PROCEDURE
This recruitment will close at the date and time listed above. To be considered for this opportunity, applicants must click on the Apply link and submit an online application, resume, and cover letter. Candidates must also complete the online supplemental questionnaire.

Following the final filing deadline, all applications and supplemental questionnaires will be evaluated to determine the most qualified applicants. Incomplete applications or candidates who clearly do not meet the minimum requirements of the position will not be considered. Those individuals determined to be best suited for the position will be interviewed by a selection panel.

Questions about this internship? Contact Dean Wang, Manager of Water Resources, at Dean.Wang@lbwater.org or 562.570.2311.

If you require an accommodation because of a disability to participate in any phase of the application process, or if you would like to request this information in an alternate format, please contact Ken Bott, Director of Administration, at Kenneth.Bott@lbwater.org or 562.570.2364.

AN EQUAL OPPORTUNITY EMPLOYER
THE LONG BEACH WATER DEPARTMENT VALUES AND ENCOURAGES DIVERSITY IN ITS WORKFORCE.",4.1,83 reviews
"Data Scientist I
new",7 days ago,Lennox International,"Richardson, TX 75080","Company Overview:
Lennox International (LII) is a leading global provider of innovative climate control solutions for heating, ventilation, air conditioning, and refrigeration (HVACR) markets.

Beginning over a century ago, Lennox International has built a strong heritage of Innovation and Responsibility. Our position as an innovation leader continually inspires us to promote more efficient energy use and a healthier environment through our product operations. Our engaged and diverse workforce is committed to providing climate control solutions that provide the most value and comfort for our customers.

We are proud to have instilled a shared sense of responsibility and commitment among our approximately 10,000 employees located throughout North America, South America, Europe, Asia, and Australia.

#LI-DNI
Job Description:
Organizes, analyzes and extracts meaningful information from large amounts of data to build a learning machine which helps in streamlining business processes.
Assists on machine learning projects that use and promote data-exploration techniques to discover new or previously unasked questions.
Interprets business data and translates business knowledge into relevant machine learning solutions.
Develops expertise in various businesses and help translate that into increasingly high value-added advisory solutions to stakeholders.
Builds custom data-fueled models and algorithms, uses machine learning tools and statistical techniques to improve decision making capabilities, produce solutions to problems and improve ROI.
Builds custom data models and algorithms to complex data sets Works on a broad-range of Data Science problems across varied business groups.
Works with others to develop, refine and scale data management and analytics, procedures, systems, workflows, best practices and other issues to contribute to the company’s machine learning practice.
Excellent problem solving skills, ability to apply quantitative and qualitative methods. Good Knowledge of statistical computer languages,(R, Python, SQL, PySpark, etc.) to manipulate data and interpret insights from large data sets. Understanding of machine learning techniques (clustering, decision trees, Random Forest, Logistic, regression, Linear regression, Gradient boosted trees, naïve bayes, classifier). Understanding of big data architecture and how distributed computing works. Understanding of basic database concepts, ability to handle large complex data sets. Ability to communicate results and gain consensus with non-technical audience. Experience with SparkMlib, combined with strong programming background. Basic knowledge about analyzing unstructured information. Strong knowledge about Visual analytics, preferable experience with Qlik, Tableau or PowerBI.
Qualifications:
Requires a bachelor's degree in a related field (Business, Computer Science, Information Science, Analytics) or an equivalent combination of education and experience. Requires at least 1 year related experience.",3.3,375 reviews
Data Scientist - Microsoft 365,8 days ago,Microsoft,"Atlanta, GA","Microsoft 365 is a key part of the company’s cloud strategy and overall mission of empowering people and organizations to achieve more. As part of the customer journey to the cloud there are times when they need to reach out to seek help from Microsoft and that’s where our team steps in to make sure that the customer support experience is best in class. Our team is responsible for the entire admin and support ecosystem starting from the Microsoft admin portal (https://admin.microsoft.com), support entry point experience, AI driven self-help, support agent tooling, diagnostics and making sure telemetry is readily available to all of engineering to continuously drive product improvements. Our team is full of people who have truly embraced a growth mindset, is not afraid to make mistakes, believes in doing and are obsessed about providing our customers the best support experience possible.
The data science team is engaged in building intelligent solutions using AI and ML that help in resolving customer issues. The team is looking for a talented Data Scientist who has a track record of delivering highly reliable and scalable cloud services while collaborating with other teams.
Responsibilities
Perform exploratory analysis to understand trends and patterns in data
Build Machine learning models to understand customer query intent
Build NLP tools to process and analyze customer queries
Collaborate with engineering teams to bring experimental ML models to production
Qualifications
Bachelor’s degree in Predictive Analytics, Statistics, Mathematics, Engineering, Operations Research, Computer Science or related technical discipline.
Minimum of 2 years of work experience in data modeling using R, Python or similar statistical package.
Minimum of 1 year of experience in one or more of the following: generalized linear models, regression models, ensemble models, resampling methods, model validation and testing, dimensionality reduction, and clustering.

Preferred Qualifications:
Masters degree is preferred.
Proficiency in using statistical computing languages for data analysis.
Expertise in predictive modeling using both supervised and unsupervised learning techniques.
Experience in data transformation with SQL, statistical programming languages.
Demonstrated Exploratory Analysis and Visualization abilities.
Experience in Natural Language Processing (NLP) and text processing methods/models.

Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings:

Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.

#MicrosoftATL

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",4.2,"6,941 reviews"
"Data Scientist/Computational Biologist
new",7 days ago,Dyno Therapeutics,"Cambridge, MA","The Company
Dyno Therapeutics is reshaping the gene therapy landscape through AI-powered vectors. Through the application of our transformative technologies and strategic partnerships with leaders in gene therapy, we believe a future with life changing gene therapies for millions of people is within reach.
Our team includes world-class molecular and synthetic biologists, protein engineers and gene therapy scientists working alongside software engineers, data scientists, and machine learning experts.
The Role
Data Scientist/Computational Biologist - Data Team. The data science team is at the heart of Dyno's platform, and your work as a part of this team can have a major impact on the future of gene therapy. Our team's responsibilities span from analyzing biological data in a statistically rigorous manner to building machine learning models, developing computational optimization approaches, and contributing to experimental design of high-throughput viral libraries.
How You Will Contribute
As a Data Scientist/Computational Biologist, you will take a leading role in developing rigorous tools for analyzing data and applying the resulting insights to subsequent rounds of experiments.
Who you are
Trusted partner
Team oriented
Thoughtful & detail oriented
Work with a sense of urgency
Appreciation for opportunities at the intersections of data science and biology
Basic qualifications
BS, MS, or Ph.D. in computational biology, statistics (or related fields) or equivalent experience.
Strong theoretical foundation in statistics.
Expertise in Python and relevant data science packages (e.g. pandas, scipy, seaborn).
Passion for solving problems.
Ability to communicate and collaborate with scientists of different backgrounds.
Preferred qualifications
Internship or work experience in an industrial setting.
Experience working with biological data, especially NGS data.
Publications in peer-reviewed journals or conferences.
Familiarity with any of the following: molecular biology, protein engineering, gene therapy, immunology, or virology.
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
Job Type: Full-time",,
Data Research Analyst - Georgetown University Center for Sec...,9 days ago,Georgetown University,"Washington, DC 20007 (Georgetown area)","Located in a historic neighborhood in the nation's capital, Georgetown offers rigorous academic programs, a global perspective, exciting ways to take advantage of Washington, D.C., and a commitment to social justice. Our community is a tight knit group of remarkable individuals interested in intellectual inquiry and making a difference in the world.

Requirements

Data Research Analyst - Georgetown University Center for Security and Emerging Technology

The Center for Security and Emerging Technology (CSET) , under the School of Foreign Service, is seeking capable data visualizers and data storytellers to serve as Data Research Analysts. Data Research Analysts may work on projects such as compiling data briefs that contain static graphics or web posts that have embedded interactive visualizations. We encourage those with Tableau, Matplotlib, Plotly, Seaborn, D3 and other similar web interactive data visualization experience to apply.

We are a research organization focused on studying the security impacts of emerging technologies, supporting academic work in security and technology studies, and delivering nonpartisan analysis to technologists and policymakers. CSET's research currently focuses on artificial intelligence and advanced computing. The Data Research Analyst position is likely to be onsite, with possible remote work options.

The Data Research Analyst position is a hybrid role that combines a mix of research methods and data visualization skills to support data-informed policy analysis and will report to CSET's Director of Data Science. CSET's Data Research Analyst will be responsible for:

Collaborating with Research Fellows, other Research Analysts, Data Scientists, and Center leadership to develop and execute research proposals.
Supporting research with data-focused analytic tasks, such as identifying and evaluating data sources; preparing relevant datasets for analysis and executing appropriate analytic methodologies to extract information from those datasets.
Developing data visualizations for use in data presentations, reports, and standalone website interactive visualizations.
Collaborating with CSET's Data team to identify data requirements, determine appropriate analytic methods applicable to given problems, and develop effective implementations.
Contributing to and coauthoring written publications under the supervision of Research Fellows.
Contributing to DC briefings and events and provide summaries to Research staff.
Monitoring trends and developments in AI, ML, and national security policy.

Qualifications

Bachelor's degree;
2+ years of quantitative or statistical analysis experience from coursework or professional work - building analytic intuition, solving problems using data, and providing practical insight using data;
1+ years of experience with data visualization tools and/or packages from coursework or professional work (Tableau, Matplotlib, Plotly, Seaborn, etc.;
1+ years of experience with SQL from coursework or professional work;
1+ years of experience with Python and/or R (or equivalent languages) from coursework or professional work;
Ability to process and analyze data sets, and interpret them to make decisions;
Ability to work successfully in a highly collaborative team environment;
Effective communication skills, both oral and written, demonstrated through the development of publications and delivery of presentations;
Exposure to advanced approaches to statistics and data-driven model development; and
Motivated, enthusiastic and self-driven.

Preferred Qualifications

Bachelor's degree in a quantitative field like economics, mathematics, computer science, engineering, or a related area of study;
Graduate degree;
Additional quantitative or statistical analysis experience or advanced coursework;
Additional experience with SQL, python, and R (or equivalent languages); and
Experience working with data in multiple human languages.

APPLICATION REQUIREMENTS:
Complete applications require a Resume/CV, Cover Letter, and representative writing sample.

Review of applications will begin on September 1, 2020.

Current Georgetown Employees:
If you currently work at Georgetown University, please exit this website and login to GMS ( gms.georgetown.edu ) using your Net ID and password. Then select the Career worklet on your GMS Home dashboard to view Jobs at Georgetown.

Submission Guidelines:
Please note that in order to be considered an applicant for any position at Georgetown University you must submit a cover letter and resume for each position of interest for which you believe you are qualified. These documents are not kept on file for future positions.

Need Assistance:
If you are a qualified individual with a disability and need a reasonable accommodation for any part of the application and hiring process, please click here for more information, or contact the Office of Institutional Diversity, Equity, and Affirmative Action (IDEAA) at 202-687-4798 or ideaa@georgetown.edu .

Need some assistance with the application process? Please call 202-687-2500. For more information about the suite of benefits, professional development and community involvement opportunities that make up Georgetown's commitment to its employees, please visit the Georgetown Works website .

EEO Statement:
Georgetown University is an Equal Opportunity/Affirmative Action Employer fully dedicated to achieving a diverse faculty and staff. All qualified applicants are encouraged to apply and will receive consideration for employment without regard to race, color, religion, national origin, age, sex (including pregnancy, gender identity and expression, and sexual orientation), disability status, protected veteran status, or any other characteristic protected by law .

Benefits:
Georgetown University offers a wide variety of comprehensive and competitive benefits. Benefits packages include comprehensive health, dental and vision plans, disability and life insurance coverage, retirement savings programs, tuition assistance, voluntary insurance options (including group legal, accident, and critical illness), and much more. Whatever your need, the Office of Faculty and Staff Benefits will be standing by to support you. You can learn more about the benefits offered to eligible faculty and staff at https://benefits.georgetown.edu or view the online interactive benefits guide for more information.",4.1,501 reviews
Professional Development Program (PDP) Internship - Data Sci...,12 days ago,BASF Corporation,"Florham Park, NJ 07932","We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, age, citizenship, color, religion, sex, marital status, national origin, disability status, gender identity or expression, protected veteran status, or any other characteristic protected by law.
Description
At BASF, we create chemistry through the power of connected minds. By balancing economic success with environmental protection and social responsibility, we are building a more sustainable future through chemistry. As the world’s leading chemical company, we help our customers in nearly every industry meet the current and future needs of society through science and innovation.

We provide a challenging and rewarding work environment with a strong emphasis on process safety, as well as the safety of our employees and the communities we operate in and are always working to form the best team—especially from within, through an emphasis on lifelong learning and development.


We are constantly striving to become an even better place to work. BASF has been recognized by Forbes Magazine as one of America’s Best Employers in 2019 and by Diversity Inc as #14 on the Top 50 Companies for Diversity. Come join us on our journey to create solutions for a sustainable future!


Professional Development Program (PDP) Internship – Data Science Summer 2021
BASF's Data Science Summer Internship is created to provide highly motivated, mobile-minded current university students an opportunity to enhance their professional skills through a variety of diverse learning experiences. Participants will contribute to leading-edge data science projects and will be guided to apply data science skills in a real-world setting.


Where the Chemistry Happens…
You start as an intern in a leading-edge team with expertise in Data Science, Statistics, and Operations Research - Advanced Business Analytics (ABA). Advanced Business Analytics co-creates and delivers innovative data-driven solutions for better business decisions through mathematical modeling. These solutions are developed and delivered in collaboration with all business and functional units (including Procurement, Production, Supply Chain, Planning & Controlling, Marketing & Sales, and Finance).


Responsible for leveraging mathematics to propel paradigm shifts across the entire company, the Intern will support the initiation, execution, and completion of projects in the areas of Data Science, Artificial Intelligence, and Optimization to increase business profitability and reduce costs.

The Intern will be ‘hands-on’ and work on projects to execute deliverables during all phases of an analytics project, starting from project definition to completion. Deliverables will include the development of the appropriate mathematical models, collaborating with members from other functions to gather and validate the necessary data, and presenting the project results and benefits to key stake holders and internal clients. Also, communicating the ideas and solutions of advanced business analytics to a broad community of non-mathematicians and acting as a driving force in international and interdisciplinary project teams will be a key success-factor.


Program Summary:
As a highly motivated undergraduate student, you will participate in a summer internship program at one of BASF’s North American sites
Utilizing your experience in your area of study, you will help complete various data science projects which will provide the opportunity to further develop both technical and professional skills


Create Your Own Chemistry: What We Offer You…
We offer students the opportunity to spend a summer working at a North American BASF site within the U.S. to apply their education and background to challenging assignments that build both technical and professional skills. Our PDP internship is a precursor to our rotational programs, which combine hands-on experience with unparalleled networking and development opportunities designed to accelerate your career at BASF.
Enhanced career development and the opportunity to explore possible career tracks within the company
Development of your expertise and the ability to network at senior levels throughout BASF and establish mentoring relationships that could span across your whole career
The opportunity for consideration of future opportunities within the organization including the Full-time Data Science Professional Development Program

To learn more about our programs, please visit www.basf.com/universitycareers.

Qualifications - BASF recognizes institutions of Higher Education which are accredited by the Council for Higher Education Accreditation or equivalent
Formula for Success:
Undergraduate students majoring in Applied Mathematics, Computer Science, Computer Engineering, Data Science, Software Engineering, Statistics, Chemical Engineering, or related field
Authorization to work in the U.S. now and in the future without restrictions or need for future sponsorship
College Sophomores and Juniors (May 2022 - July 2023 grads)
Demonstrated academic achievement (Minimum GPA 3.2)
Commitment to relocate anywhere in the U.S.
Programming experience in R or Python, other languages a plus
Strong analytical skills
Fast learner
Motivated to learn about machine learning, artificial intelligence, big data, and new technologies
Active participation in extracurricular activities and on-campus organizations
Previous internship/co-op experience is a plus",4.1,"2,825 reviews"
Data Scientist,8 days ago,Northern Trust Corp.,"Chicago, IL","Data Scientist Job Description
The Data Science Lab at Northern Trust performs data science research and develops custom prototypes to problems that

1) are not adequately addressed by available commercial solutions,

2) enhance the customer and/or internal partner experience and

3) provide Northern Trust with a competitive advantage. We also serve to inspire and empower applied data science practitioners by facilitating high-quality data science education and collaboration within Northern Trust as well as with top universities and research institutions.
As a member on the team, a candidate will be expected to:
Develop software, typically in Python, to independently acquire data from disparate sources (databases, files, APIs, etc.) and combine them into appropriate training , validation and testing datasets
Analyze raw datasets using descriptive statistics, working directly with domain experts to understand the meaning of data fields
Build unit tests, data quality checks and data pipelines to ensure that algorithms use trusted data
Develop and maintain an understanding of many algorithms across supervised learning, unsupervised learning, reinforcement learning and time series analysis

Propose and develop machine learning ensemble methods that exhibit the best out-of-sample characteristics possible given the input dataset
Utilize expertise in machine learning algorithms to tune algorithms using available hyper-parameters and carefully select feature subsets
Discover biases or leakage in datasets and ensure that train/test splits reflect realistic expectations of real world performance
Run large scale (either in parallel and/or distributed) training and inference jobs on private or public cloud infrastructure
Present findings to internal and external customers using both data science language (F1 scores, regression error, statistical significance, etc.) as well as business domain specific language gained from experience analyzing the data in scope.
Provide guidance to other software development teams as Data Science Lab prototypes are engineered for full production environments
Work across multiple projects in a fluid environment where work is required across the full research lifecycle from forming a hypothesis, acquiring data, and developing ETL-style software to presenting findings.
Plan and execute data science training sessions and hackathons
Work with external parties (vendors, universities, etc.) to incorporate new techniques and tools into the data science lab
Tools/Languages required:

Python, Common Python libraries (numpy ,pandas, sklearn, etc.), Linux based operating systems, and basic development tools (Python IDEs, source control, etc.)
Tools/Languages preferred:

Advanced distributed machine learning frameworks (e.g. Keras, TF, etc.), Azure cloud infrastructure

Education required:

Computer Science degree (undergraduate or graduate level) and strong statistical background
Preferred education: Data Science specific graduate work, Finance sector experience or coursework",3.9,"1,183 reviews"
"Global Technology Summer Analyst Program - 2021
new",7 days ago,Bank of America,"Boston, IN","Job Description & Program Overview
Global Technology & Operations (GT&O) provides end-to-end technology and fulfillment to individual consumers, small businesses, middle-market businesses and large corporations. Globally, GT&O manages the critical systems and multiple platforms needed to maintain the enterprise’s market-leading positions in key segments, including deposits, payment products, consumer lending, wealth management, small business and middle-market lending, treasury services, investment banking, and sales and trading.

Internship Structure:
Unique experience based on interests, development opportunities, and business needs
Dedicated Intern Program Manager who offers an added level of support as a liaison among the line of business, the company, and the intern experience
Program Experience:
Provide opportunity to develop skills through formal and on the job training
Establish peer and mentor relationships to provide ongoing coaching and development feedback throughout program
Participate in collaboration across teams to develop business acumen and gain exposure to multiple areas across the organization
Connect with senior leaders through educational speaker events
Develop networking skills through connections within projects, intern-specific program, and engagement events
Establish goals and expectations for the summer through a formal performance development process
Conclude internship with final presentation to senior leaders, managers, peers, and mentors
The job profiles for the Global Technology Summer Analyst Program include:*
Business Analyst: As a business analyst, your key tasks and responsibilities may include but are not limited to:
Gather, analyze, and document business and system requirements
Act as the liaison between business partners and software development teams
Translate business requirements into technical requirements and ensure that systems or applications support and conform to business needs and specifications
Coordinate the process of analyzing functional specifications, use cases, process flows and user interface requirements
Collaborate with software testers to develop valid test plans and test scripts
Data Science: As a Data Scientist, your key tasks and responsibilities may include but are not limited to:
Gather and translate internal and external client requirements into technical design specifications suitable for the application of machine learning
Provide technical excellence to apply state-of-the-art machine learning / artificial intelligence utilizing technologies such as Spark, R, Hadoop, Scala, SQL to real world infrastructure business problems. Define strategies and parameters for predictive models and data mining projects, ensuring data integrity and usability
Partner with business, product and technology teams across the organization to evolve machine learning and data science capabilities within the bank
Developer: As a Developer, your key tasks and responsibilities may include but are not limited to:
Provide technical excellence to design, develop and maintain state-of-the-art technology applications utilizing technologies such as Java/EJB’s, C++, .NET, Python and Web services
Gather and translate internal and external client requirements into technical design specifications, business process reengineering
Mainframe Analyst: As a Mainframe Analyst, your key tasks and responsibilities may include but are not limited to:
Knowledge in basic IBM Mainframe systems (e.g. transaction and database managers, message queue managers, and operating system and communication services)
Technical skills to include basic knowledge of one or more mainframe technologies (e.g. CICS, DB2, IMS, WMQ, z/OS); as well as Job Control Language (JCL)
Network Analyst: As a Network Analyst, your key tasks and responsibilities may include but are not limited to:
Provide technical support to include network monitoring, response, continuity, reporting and post incident follow-up. Technical skillsets include: Networking (TCP IP, Routing protocols, CCNA, Ethernet), Data, Voice and/or Security Infrastructure.
Responsible for the requirements gathering, design, engineering, and implementation lifecycle of standard service requests tied to the delivery of infrastructure services specific to the respective infrastructure technology platform
Cybersecurity Analyst: As a Cybersecurity Analyst, your key tasks and responsibilities may include but are not limited to:
Provide analytical, strategic and technical skills to design, develop, implement and use state-of-the-art technology cybersecurity solutions aimed at reducing risk.
Responsible for delivering innovative capabilities in team environment, as well as leveraging skills, background and interests for a specific group within Global Information Security.

Majority of opportunities available are developer roles.
Qualifications
Required skills:
Candidates are required to be pursuing a BA/BS degree from an accredited college or university with a graduation timeframe between December 2021 and June 2023
Pursuing BA/BS degree in Computer Science, Computer Engineering, Information Systems or similar degree of relevance
Desired skills:
3.2 minimum GPA preferred
Strong work ethic and ability to work in a fast-paced environment
Detail orientated and teamwork orientation
Demonstrated problem solving abilities
Leadership skills
Commitment to building a complete technical and business skill set

Bank of America does not complete third party forms from colleges, universities, or other parties.",3.8,"29,622 reviews"
"Data Scientist – Experimentation (Contract Position)
new",7 days ago,Getty Images,"Chicago, IL 60603 (The Loop area)","Help us move the world with images!
Getty is embarking on its next wave of innovation in visual storytelling and how to put the perfect image or video in our customer’s hands, be it for a society-changing headline or a brand’s next big campaign—truly moving the world with images.

Getty Images is the most trusted and esteemed source of visual content in the world, with over 200 million assets available through its industry-leading sites www.gettyimages.com and www.istock.com. The Getty Images website serves creative, business and media customers in almost 200 countries and is the first place people turn to discover, purchase and share powerful content from the world's best photographers and videographers.

Getty Images works with over 200,000 contributors and hundreds of image partners to provide comprehensive coverage of more than 130,000 news, sport and entertainment events, impactful creative imagery to communicate any commercial concept and the world's deepest digital archive of historic photography.

Getty Images is the starting point for our customers imagery search. Customers are confident that they are going directly to the best source of content, and that Getty's search engine will surface only the most relevant content to them and have the tools they need to refine and explore creatively.

Our customers will be able to communicate effortlessly with Getty Images, in their quest to find the right imagery. Using text, voice, or visual channels, they will have the ability to describe their content needs creatively and thoroughly. Getty Images' search will eliminate the barrier that exists between a creative art director and a technical researcher.

We are looking for a Data Scientist to join our AI/ML Team to own the measurement of our A/B tests. We are increasing the rate of tests to improve our customer’s Search and Browse experience, and we need your help to ensure we are confidently measuring impact to revenue and the customer experience.

You will define and develop key conversion metrics, build and analyze A/B experiments, and uncover product insights that impact over 50 million unique visitors from almost every country in the world, all with a direct tie to Getty Images’ revenue.
What you’ll be doing:
Develop Key Performance Indicators and other user/business metrics in close partnership with product management, data science, and engineering
Design and build Looker and other visualization dashboards around key metrics to enable data-driven product development and business insights
Analyze online experiment results (ex: A/B tests) that help us improve and fine tune our data-focused features, algorithms/models, and search products
Drive understanding of our users and their interaction with our products through analyses of user interaction and engagement
Partner with engineers, data engineers, and data scientists to drive creation of and improvements to user interaction logging and data pipelines
We’d love to hear from you if you have:
Relevant experience defining and developing metrics/KPIs and analyzing A/B tests
Experience with statistical methods for measuring online experiments
Experience with data access, processing, and analysis tools: SQL, Hive, Python, Spark, statistical analysis tools, etc.
Experience with data visualization, presentation, and reporting tools: Looker, MS Excel, Rundeck, Streamlit, etc.
Excellent analytical and mathematical skills
Ability to deliver on tight timelines and work quickly with cross-functional teams to uncover insights while maintaining close attention to detail
Excellent verbal and written communication skills across engineers, product, data scientists, leadership, and data analysts and scientists
Strong project management skills, including ability to prioritize, schedule, manage time effectively, deal with ambiguity, and meet deadlines in a fast-paced environment
Education Requirements:
A B.A, B.S., or M.S. in Statistics, Data Analytics, Data Science, Mathematics, Engineer, Computer Science, Economics, Sociology, Natural Sciences or any other equivalent quantitative field is preferred.
If you are self-taught and believe you are a good fit for this role, or have significant work experience, we would love to hear from you as well.
Due to the current conditions and impact of Covid-19, this position is a remote work from home 6 month contract with the potential to convert to a Full-time position in the future and may require relocating to Seattle, Bay Area, New York, Chicago or LA.

As we do not have a timeline to when conditions improve, we are prepared to offer flexibility with the timeline to relocate including relocation assistance.

Visit Getty Images at www.gettyimages.com to learn more about how the company is advancing the unique role of still and moving imagery in communication and business, and enabling creative ideas to come to life. For company news and announcements, visit our Press Room, and for the stories and inspiration behind our content, visit Stories & Trends. Find Getty Images on Facebook, Twitter, Instagram, LinkedIn, Pinterest and Tumblr, or download the Getty Images app where you can explore, save and share the world's best imagery.

Getty Images is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. Getty Images believes that diversity is critical to our success in moving the world with images and is committed to creating an inclusive, mutually respectful environment which celebrates diversity. We seek to hire on the basis of merit, competence, performance, and business needs.",3.9,127 reviews
